chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
78,2020-11-12,Head & Heart (feat. MNEK),Joel Corry,18354,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,15,1.0,14.0,77.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
79,2020-11-19,Head & Heart (feat. MNEK),Joel Corry,20127,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,16,1.0,15.0,78.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
97,2020-11-26,Head & Heart (feat. MNEK),Joel Corry,18956,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,17,1.0,16.0,79.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
104,2020-12-03,Head & Heart (feat. MNEK),Joel Corry,17413,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,18,1.0,17.0,97.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
108,2020-12-10,Head & Heart (feat. MNEK),Joel Corry,17639,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,19,1.0,18.0,104.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-10
104,2020-12-17,Head & Heart (feat. MNEK),Joel Corry,18179,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,20,1.0,19.0,108.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-17
106,2020-12-24,Head & Heart (feat. MNEK),Joel Corry,19188,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,21,1.0,20.0,104.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
119,2020-12-31,Head & Heart (feat. MNEK),Joel Corry,18571,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,22,1.0,21.0,106.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-31
108,2021-01-07,Head & Heart (feat. MNEK),Joel Corry,16971,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,23,1.0,22.0,119.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-07
91,2021-01-14,Head & Heart (feat. MNEK),Joel Corry,19452,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,24,1.0,23.0,108.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-14
136,2021-01-21,Head & Heart (feat. MNEK),Joel Corry,16452,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,25,1.0,24.0,91.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-21
128,2021-01-28,Head & Heart (feat. MNEK),Joel Corry,16857,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,26,1.0,25.0,136.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-28
120,2021-02-04,Head & Heart (feat. MNEK),Joel Corry,18131,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,27,1.0,26.0,128.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-04
133,2021-02-11,Head & Heart (feat. MNEK),Joel Corry,17804,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,28,1.0,27.0,120.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-11
147,2021-02-18,Head & Heart (feat. MNEK),Joel Corry,16981,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,29,1.0,28.0,133.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-18
147,2021-02-25,Head & Heart (feat. MNEK),Joel Corry,17440,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,30,1.0,29.0,147.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-25
147,2021-03-04,Head & Heart (feat. MNEK),Joel Corry,18178,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,31,1.0,30.0,147.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-04
154,2021-03-11,Head & Heart (feat. MNEK),Joel Corry,17294,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,32,1.0,31.0,147.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-11
177,2021-03-18,Head & Heart (feat. MNEK),Joel Corry,16589,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,33,1.0,32.0,154.0,61,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
200,2021-03-25,Head & Heart (feat. MNEK),Joel Corry,16522,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,34,1.0,33.0,177.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
159,2021-04-01,Head & Heart (feat. MNEK),Joel Corry,18003,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,35,1.0,34.0,200.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-01
150,2021-04-15,Head & Heart (feat. MNEK),Joel Corry,18979,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,36,2.0,,,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
129,2021-04-22,Head & Heart (feat. MNEK),Joel Corry,20209,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,37,2.0,1.0,150.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
124,2021-04-29,Head & Heart (feat. MNEK),Joel Corry,20373,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,38,2.0,2.0,129.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
146,2021-05-06,Head & Heart (feat. MNEK),Joel Corry,19217,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,39,2.0,3.0,124.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
130,2021-05-13,Head & Heart (feat. MNEK),Joel Corry,20323,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,40,2.0,4.0,146.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
128,2021-05-20,Head & Heart (feat. MNEK),Joel Corry,20782,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,41,2.0,5.0,130.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
175,2021-05-27,Head & Heart (feat. MNEK),Joel Corry,19780,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK)Joel Corry,ua,42,2.0,6.0,128.0,61,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
199,2020-11-19,Hear Me Now,Exile,11991,6zchVHsQ6H1uGBasj59ggv,Hear Me NowExile,ua,1,1.0,,,199,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
123,2020-10-15,HeartBroken,Lan,14935,6aaoX0sgoTydQ807IDwSDf,HeartBrokenLan,ua,1,1.0,,,123,123,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
183,2021-04-08,Heartbreak Anniversary,Giveon,17313,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ua,1,1.0,,,183,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
165,2021-04-15,Heartbreak Anniversary,Giveon,18228,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ua,2,1.0,1.0,183.0,165,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
163,2021-04-22,Heartbreak Anniversary,Giveon,17776,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ua,3,1.0,2.0,165.0,163,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
139,2021-04-29,Heartbreak Anniversary,Giveon,19103,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak AnniversaryGiveon,ua,4,1.0,3.0,163.0,139,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
189,2020-07-16,Heartless,The Weeknd,2518,6bnF93Rx87YqUBLSgjiMU8,HeartlessThe Weeknd,ua,1,1.0,,,189,189,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-16
199,2021-04-08,Heat Waves,Glass Animals,16647,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,1,1.0,,,199,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
200,2021-04-15,Heat Waves,Glass Animals,16716,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,2,1.0,1.0,199.0,199,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
174,2021-04-22,Heat Waves,Glass Animals,17524,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,3,1.0,2.0,200.0,174,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
170,2021-04-29,Heat Waves,Glass Animals,17714,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,4,1.0,3.0,174.0,170,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
194,2021-05-06,Heat Waves,Glass Animals,16990,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,5,1.0,4.0,170.0,170,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
183,2021-05-13,Heat Waves,Glass Animals,16893,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,6,1.0,5.0,194.0,170,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
190,2021-05-20,Heat Waves,Glass Animals,17302,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,7,1.0,6.0,183.0,170,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
173,2021-09-09,Heat Waves,Glass Animals,23226,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,8,2.0,,,170,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
127,2021-09-16,Heat Waves,Glass Animals,28633,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,9,2.0,1.0,173.0,127,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-16
95,2021-09-23,Heat Waves,Glass Animals,33769,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,10,2.0,2.0,127.0,95,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-23
81,2021-09-30,Heat Waves,Glass Animals,36997,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,11,2.0,3.0,95.0,81,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-30
97,2021-10-07,Heat Waves,Glass Animals,33280,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,12,2.0,4.0,81.0,81,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-07
90,2021-10-14,Heat Waves,Glass Animals,35740,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,13,2.0,5.0,97.0,81,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-14
82,2021-10-21,Heat Waves,Glass Animals,37459,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,14,2.0,6.0,90.0,81,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
90,2021-10-28,Heat Waves,Glass Animals,37853,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,15,2.0,7.0,82.0,81,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-28
80,2021-11-04,Heat Waves,Glass Animals,39028,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,16,2.0,8.0,90.0,80,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-04
79,2021-11-11,Heat Waves,Glass Animals,38143,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,17,2.0,9.0,80.0,79,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-11
82,2021-11-18,Heat Waves,Glass Animals,38841,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,18,2.0,10.0,79.0,79,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-18
83,2021-11-25,Heat Waves,Glass Animals,39097,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,19,2.0,11.0,82.0,79,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-25
81,2021-12-02,Heat Waves,Glass Animals,38867,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,20,2.0,12.0,83.0,79,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-02
78,2021-12-09,Heat Waves,Glass Animals,45631,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,21,2.0,13.0,81.0,78,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-09
67,2021-12-16,Heat Waves,Glass Animals,45494,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,22,2.0,14.0,78.0,67,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-16
90,2021-12-23,Heat Waves,Glass Animals,42978,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,23,2.0,15.0,67.0,67,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-23
84,2021-12-30,Heat Waves,Glass Animals,44606,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,24,2.0,16.0,90.0,67,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-30
64,2022-01-06,Heat Waves,Glass Animals,45935,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,25,2.0,17.0,84.0,64,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-06
51,2022-01-13,Heat Waves,Glass Animals,49436,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,26,2.0,18.0,64.0,51,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-13
60,2022-01-20,Heat Waves,Glass Animals,51628,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,27,2.0,19.0,51.0,51,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-20
51,2022-01-27,Heat Waves,Glass Animals,55514,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,28,2.0,20.0,60.0,51,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-27
41,2022-02-03,Heat Waves,Glass Animals,65403,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,29,2.0,21.0,51.0,41,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-03
35,2022-02-10,Heat Waves,Glass Animals,67171,02MWAaffLxlfxAUY7c5dvx,Heat WavesGlass Animals,ua,30,2.0,22.0,41.0,35,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-10
158,2020-07-16,Heathens,Twenty One Pilots,2705,6i0V12jOa3mr6uu4WYhUBr,HeathensTwenty One Pilots,ua,1,1.0,,,158,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-16
183,2020-09-17,Heather,Conan Gray,11453,4xqrdfXkTW4T0RauPLv3WA,HeatherConan Gray,ua,1,1.0,,,183,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
192,2020-09-24,Heather,Conan Gray,11379,4xqrdfXkTW4T0RauPLv3WA,HeatherConan Gray,ua,2,1.0,1.0,183.0,183,192,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
165,2021-09-02,Heaven and Hell,Kanye West,24068,2ZUJsR8HEktit58X6FuPQM,Heaven and HellKanye West,ua,1,1.0,,,165,165,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-02
154,2021-05-13,Higher Power,Coldplay,18626,0939D7aT18uBDS2MTjWzct,Higher PowerColdplay,ua,1,1.0,,,154,154,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
61,2020-10-01,Hill and Mountain,Loke,20603,0IztiQCYoBYWqwFagEa4y9,Hill and MountainLoke,ua,1,1.0,,,61,61,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
158,2020-07-23,Hokage,Big Baby Tape,14629,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,1,1.0,,,158,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-23
113,2020-07-30,Hokage,Big Baby Tape,13879,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,2,1.0,1.0,158.0,113,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-30
117,2020-08-06,Hokage,Big Baby Tape,13898,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,3,1.0,2.0,113.0,113,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
115,2020-08-13,Hokage,Big Baby Tape,13832,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,4,1.0,3.0,117.0,113,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
115,2020-08-20,Hokage,Big Baby Tape,13707,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,5,1.0,4.0,115.0,113,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
128,2020-08-27,Hokage,Big Baby Tape,12894,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,6,1.0,5.0,115.0,113,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-27
161,2020-09-03,Hokage,Big Baby Tape,11674,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,7,1.0,6.0,128.0,113,161,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-03
133,2020-09-10,Hokage,Big Baby Tape,13170,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,8,1.0,7.0,161.0,113,161,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-10
152,2020-09-17,Hokage,Big Baby Tape,12366,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,9,1.0,8.0,133.0,113,161,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
176,2020-09-24,Hokage,Big Baby Tape,12074,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,10,1.0,9.0,152.0,113,176,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
190,2020-10-08,Hokage,Big Baby Tape,11740,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,11,2.0,,,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
183,2020-10-22,Hokage,Big Baby Tape,13052,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,12,3.0,,,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
147,2020-10-29,Hokage,Big Baby Tape,13806,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,13,3.0,1.0,183.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
152,2020-11-05,Hokage,Big Baby Tape,13119,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,14,3.0,2.0,147.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
128,2020-11-12,Hokage,Big Baby Tape,14240,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,15,3.0,3.0,152.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
157,2020-11-19,Hokage,Big Baby Tape,13978,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,16,3.0,4.0,128.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
169,2020-11-26,Hokage,Big Baby Tape,13657,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,17,3.0,5.0,157.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
168,2020-12-03,Hokage,Big Baby Tape,13864,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,18,3.0,6.0,169.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
161,2020-12-10,Hokage,Big Baby Tape,14533,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,19,3.0,7.0,168.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-10
159,2020-12-17,Hokage,Big Baby Tape,14426,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,20,3.0,8.0,161.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-17
138,2020-12-24,Hokage,Big Baby Tape,16476,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,21,3.0,9.0,159.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
168,2020-12-31,Hokage,Big Baby Tape,15760,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,22,3.0,10.0,138.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-31
140,2021-01-07,Hokage,Big Baby Tape,14853,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,23,3.0,11.0,168.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-07
163,2021-01-14,Hokage,Big Baby Tape,14766,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,24,3.0,12.0,140.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-14
162,2021-01-21,Hokage,Big Baby Tape,15105,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,25,3.0,13.0,163.0,113,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-21
197,2021-01-28,Hokage,Big Baby Tape,13373,1sPiVQ1bYTfSp75gBJD3EX,HokageBig Baby Tape,ua,26,3.0,14.0,162.0,113,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-28
78,2021-03-11,Hold On,Justin Bieber,24145,4u4NyuceXP7Uzh7XFJKCr1,Hold OnJustin Bieber,ua,1,1.0,,,78,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-11
82,2021-03-18,Hold On,Justin Bieber,24267,4u4NyuceXP7Uzh7XFJKCr1,Hold OnJustin Bieber,ua,2,1.0,1.0,78.0,78,82,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
109,2021-03-25,Hold On,Justin Bieber,22832,1nahzW3kfMuwReTka28tH5,Hold OnJustin Bieber,ua,3,1.0,2.0,82.0,78,109,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
137,2021-04-01,Hold On,Justin Bieber,19406,1nahzW3kfMuwReTka28tH5,Hold OnJustin Bieber,ua,4,1.0,3.0,109.0,78,137,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-01
141,2021-04-08,Hold On,Justin Bieber,19431,1nahzW3kfMuwReTka28tH5,Hold OnJustin Bieber,ua,5,1.0,4.0,137.0,78,141,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
188,2021-04-15,Hold On,Justin Bieber,17162,1nahzW3kfMuwReTka28tH5,Hold OnJustin Bieber,ua,6,1.0,5.0,141.0,78,188,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
97,2020-10-01,Holiday,Billie Martin,16943,0BUyxq7nZsrCKDCPnWb0mz,HolidayBillie Martin,ua,1,1.0,,,97,97,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
193,2020-12-24,Holly Jolly Christmas,Michael Bublé,13648,6tjituizSxwSmBB5vtgHZE,Holly Jolly ChristmasMichael Bublé,ua,1,1.0,,,193,193,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
114,2020-12-31,Holly Jolly Christmas,Michael Bublé,18834,6tjituizSxwSmBB5vtgHZE,Holly Jolly ChristmasMichael Bublé,ua,2,1.0,1.0,193.0,114,193,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-31
44,2020-09-24,Holy (feat. Chance The Rapper),Justin Bieber,24344,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,1,1.0,,,44,44,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
85,2020-10-01,Holy (feat. Chance The Rapper),Justin Bieber,17945,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,2,1.0,1.0,44.0,44,85,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
97,2020-10-08,Holy (feat. Chance The Rapper),Justin Bieber,16294,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,3,1.0,2.0,85.0,44,97,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
143,2020-10-15,Holy (feat. Chance The Rapper),Justin Bieber,14316,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,4,1.0,3.0,97.0,44,143,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
105,2020-10-22,Holy (feat. Chance The Rapper),Justin Bieber,15581,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,5,1.0,4.0,143.0,44,143,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
108,2020-10-29,Holy (feat. Chance The Rapper),Justin Bieber,15807,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,6,1.0,5.0,105.0,44,143,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
138,2020-11-05,Holy (feat. Chance The Rapper),Justin Bieber,13972,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,7,1.0,6.0,108.0,44,143,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
165,2020-11-12,Holy (feat. Chance The Rapper),Justin Bieber,12547,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,8,1.0,7.0,138.0,44,165,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
179,2020-11-19,Holy (feat. Chance The Rapper),Justin Bieber,12993,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,9,1.0,8.0,165.0,44,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
197,2020-11-26,Holy (feat. Chance The Rapper),Justin Bieber,12347,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper)Justin Bieber,ua,10,1.0,9.0,179.0,44,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
